637,29890021,-97948253,-83,21 March 2014 14:35:16,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
643,29890017,-97948309,-83,21 March 2014 14:35:19,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
649,29890026,-97948432,-83,21 March 2014 14:35:28,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
656,29890023,-97948498,-80,21 March 2014 14:35:30,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
662,29890023,-97948560,-76,21 March 2014 14:35:44,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
667,29890004,-97948619,-76,21 March 2014 14:35:44,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
672,29889949,-97948719,-76,21 March 2014 14:35:44,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
677,29889916,-97948768,-76,21 March 2014 14:35:50,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
682,29889882,-97948815,-76,21 March 2014 14:35:57,1001,2437,20:10:7a:83:4b:ca,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
