1089,29889362,-97953233,-88,21 March 2014 14:42:16,BigBear,2417,28:c6:8e:06:fb:66,[WPA2-PSK-CCMP][WPS][ESS]
1095,29889407,-97953265,-88,21 March 2014 14:42:22,BigBear,2417,28:c6:8e:06:fb:66,[WPA2-PSK-CCMP][WPS][ESS]
1108,29889562,-97953404,-90,21 March 2014 14:42:36,BigBear,2417,28:c6:8e:06:fb:66,[WPA2-PSK-CCMP][WPS][ESS]
1110,29889562,-97953404,-90,21 March 2014 14:42:37,BigBear,2417,28:c6:8e:06:fb:66,[WPA2-PSK-CCMP][WPS][ESS]
1114,29889562,-97953404,-90,21 March 2014 14:42:47,BigBear,2417,28:c6:8e:06:fb:66,[WPA2-PSK-CCMP][WPS][ESS]
