396,29889636,-97946632,-88,21 Mar 2014 14:32:46,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
411,29889619,-97946694,-88,21 Mar 2014 14:32:51,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
427,29889602,-97946759,-88,21 Mar 2014 14:32:55,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
522,29889534,-97947218,-85,21 Mar 2014 14:33:46,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
531,29889573,-97947256,-85,21 Mar 2014 14:33:51,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
543,29889617,-97947277,-81,21 Mar 2014 14:33:55,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
554,29889703,-97947348,-81,21 Mar 2014 14:34:00,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
565,29889747,-97947387,-78,21 Mar 2014 14:34:04,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
574,29889821,-97947452,-82,21 Mar 2014 14:34:11,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
579,29889888,-97947529,-82,21 Mar 2014 14:34:17,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
